id,saleprice,overall_qual,gr_liv_area,garage_area,total_sq_feet,age_of_house,total_baths,neighborhood,foundation,exter_qual,heating_qc,kitchen_qual
1983,120000,3,1183,308.0,1832.0,59,1.5,OldTown,CBlock,TA,Ex,TA
547,171500,6,1730,528.0,2546.0,17,2.5,SawyerW,PConc,Gd,Ex,Gd
1842,164700,7,1250,528.0,1875.0,1,2.5,Somerst,PConc,Gd,Ex,Gd
2748,209000,6,2559,506.0,3427.0,17,2.5,SawyerW,CBlock,Gd,Ex,Ex
2425,225000,7,1548,388.0,2913.0,2,3.0,Blmngtn,PConc,Gd,Ex,Gd
2837,81000,5,1184,0.0,1842.0,96,1.0,Edwards,PConc,TA,TA,TA
2456,336820,8,1670,928.0,3340.0,0,3.5,Somerst,PConc,Gd,Ex,Gd
2114,277000,7,2062,454.0,3219.0,19,3.5,SawyerW,CBlock,Gd,Ex,TA
1890,117600,5,894,312.0,1788.0,47,1.0,NAmes,CBlock,TA,TA,TA
621,140000,6,1668,271.0,2524.0,59,1.5,NAmes,CBlock,TA,Ex,TA
1427,395039,9,1766,874.0,3517.0,0,3.5,CollgCr,PConc,Ex,Ex,Ex
1728,181755,6,1496,572.0,2264.0,0,3.0,Gilbert,CBlock,Gd,Ex,Gd
2472,186800,7,1400,612.0,2800.0,1,2.0,SawyerW,PConc,Gd,Ex,Gd
610,177500,5,2140,549.0,2884.0,44,2.5,NAmes,CBlock,TA,TA,TA
1950,64500,4,968,216.0,1624.0,80,2.0,OldTown,BrkTil,TA,TA,TA
94,260000,7,1488,506.0,2976.0,6,3.0,Somerst,PConc,Gd,Ex,Gd
1745,185485,7,1266,388.0,2532.0,0,2.0,Blmngtn,PConc,Gd,Ex,Gd
744,105000,5,875,180.0,1590.0,78,2.0,BrkSide,BrkTil,TA,TA,TA
1859,187000,6,1855,512.0,2383.0,31,2.5,Veenker,CBlock,Gd,Ex,TA
2343,202500,7,1621,440.0,2829.0,22,3.0,NWAmes,CBlock,Gd,Ex,Gd
1713,245700,7,1614,878.0,3228.0,2,3.0,NridgHt,PConc,Gd,Ex,Gd
1816,128000,6,1266,283.0,1896.0,27,1.5,SawyerW,CBlock,TA,Ex,TA
2390,275500,8,2098,878.0,3128.0,1,2.5,NridgHt,PConc,Gd,Gd,Ex
364,225000,7,1983,490.0,2961.0,10,2.5,Gilbert,PConc,Gd,Ex,Gd
684,138000,5,1183,288.0,1711.0,50,2.0,NAmes,CBlock,TA,TA,TA
32,88000,6,1092,264.0,1617.0,39,1.5,BrDale,CBlock,TA,TA,TA
1698,380000,9,2643,694.0,4796.0,1,2.5,NridgHt,PConc,Ex,Ex,Ex
1129,256000,8,1660,660.0,3320.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
165,134800,5,900,576.0,1800.0,59,1.5,NAmes,CBlock,TA,TA,Gd
935,121000,6,1229,462.0,1790.0,29,1.5,Blueste,CBlock,TA,TA,TA
1802,227875,7,1761,578.0,2635.0,0,3.0,Somerst,PConc,Gd,Ex,Gd
250,245350,8,1694,776.0,3388.0,2,2.0,CollgCr,PConc,Gd,Ex,Gd
2668,93500,5,1248,0.0,1872.0,86,2.0,OldTown,PConc,TA,Gd,TA
236,83000,5,835,366.0,1293.0,90,1.0,Edwards,BrkTil,TA,Fa,TA
2117,240000,6,1953,501.0,3533.0,15,3.5,ClearCr,PConc,Gd,Ex,Gd
2029,113000,5,1173,240.0,1765.0,106,2.0,OldTown,CBlock,TA,TA,TA
636,155000,6,1215,297.0,2430.0,51,1.0,NAmes,CBlock,TA,TA,TA
1155,142000,6,912,288.0,1824.0,47,2.5,Sawyer,CBlock,TA,Gd,Gd
739,119000,6,904,180.0,1788.0,83,1.0,BrkSide,PConc,Gd,Gd,TA
1608,160000,6,1750,423.0,2733.0,68,3.0,Mitchel,CBlock,TA,Ex,TA
1087,193000,6,1593,398.0,2432.0,4,3.5,Gilbert,PConc,TA,Ex,TA
1774,263000,8,2202,517.0,3307.0,15,3.5,NoRidge,PConc,Gd,Ex,Gd
2816,164990,7,1310,400.0,2620.0,1,2.0,CollgCr,PConc,Gd,Ex,Gd
2194,119000,4,948,280.0,1896.0,53,2.0,Edwards,CBlock,TA,Ex,TA
523,238500,8,1448,692.0,2820.0,3,2.0,Somerst,PConc,Gd,Ex,Gd
2767,280000,7,1533,576.0,3066.0,31,3.0,ClearCr,CBlock,TA,TA,Gd
1837,193800,8,1565,476.0,3076.0,1,3.0,Somerst,PConc,Gd,Ex,Gd
2284,129900,5,1060,572.0,2100.0,31,2.0,MeadowV,PConc,TA,TA,TA
1434,145000,5,990,672.0,1980.0,14,1.5,CollgCr,PConc,TA,Ex,TA
2794,275000,8,1787,748.0,3540.0,5,2.0,CollgCr,PConc,Gd,Ex,Gd
2625,81400,3,1040,400.0,1040.0,56,2.0,NAmes,Slab,TA,Fa,TA
794,125000,5,1089,252.0,2178.0,55,2.0,Edwards,CBlock,TA,TA,TA
708,80000,4,861,288.0,1722.0,89,1.0,OldTown,BrkTil,TA,TA,TA
286,104000,5,1296,260.0,2403.0,86,2.0,SWISU,BrkTil,TA,Fa,Fa
62,260400,7,1720,527.0,3440.0,14,3.0,NoRidge,PConc,Gd,Ex,Gd
1647,176000,7,1479,484.0,2204.0,26,2.5,NWAmes,CBlock,Gd,Ex,Gd
2054,123000,5,1040,264.0,2080.0,41,2.0,Sawyer,CBlock,TA,TA,TA
1102,291000,9,2172,687.0,3691.0,8,2.5,NoRidge,PConc,Gd,Ex,Ex
654,132000,6,972,240.0,1944.0,61,2.0,NAmes,CBlock,TA,Ex,TA
1089,176000,6,1456,400.0,2184.0,3,2.5,Gilbert,PConc,TA,Ex,Gd
604,177625,5,1728,576.0,2776.0,53,3.0,NAmes,CBlock,TA,Fa,TA
2838,104900,5,1221,392.0,2005.0,82,2.0,Edwards,BrkTil,TA,Gd,TA
2777,196000,7,1749,515.0,2591.0,7,2.5,CollgCr,PConc,Gd,Ex,Gd
1723,280000,9,1577,564.0,3154.0,2,3.0,NridgHt,PConc,Ex,Ex,Ex
349,168500,7,1474,400.0,1858.0,14,2.5,Gilbert,PConc,TA,Gd,TA
2313,170000,6,1671,423.0,2452.0,11,2.5,Gilbert,PConc,TA,Gd,TA
2279,130000,3,2034,1041.0,2034.0,54,1.0,Mitchel,CBlock,TA,Ex,TA
1346,150000,7,2009,400.0,2998.0,69,2.0,BrkSide,BrkTil,TA,TA,TA
2770,145000,5,1100,462.0,2200.0,10,1.5,CollgCr,PConc,TA,Ex,TA
2923,188000,5,1728,560.0,3456.0,30,4.0,Mitchel,CBlock,TA,TA,TA
1619,169000,6,1600,460.0,2516.0,10,2.5,Gilbert,PConc,TA,Gd,TA
2178,155000,5,1125,430.0,2250.0,1,1.5,Edwards,PConc,TA,Gd,TA
1160,196000,7,1391,530.0,2782.0,4,2.0,Somerst,PConc,Gd,Ex,Gd
1755,219500,7,1995,435.0,2849.0,5,2.5,Gilbert,PConc,Gd,Ex,Gd
2412,170440,6,1456,390.0,2184.0,1,2.5,Gilbert,PConc,Gd,Ex,Gd
889,159500,6,1426,440.0,2116.0,32,1.5,Edwards,CBlock,TA,TA,TA
1186,174000,7,1682,530.0,2986.0,38,2.0,NWAmes,PConc,TA,Gd,TA
1613,167000,7,1277,526.0,2554.0,37,2.0,NAmes,CBlock,TA,TA,TA
411,148500,6,1456,440.0,2311.0,33,2.5,NPkVill,CBlock,TA,TA,TA
810,147983,5,2228,720.0,2228.0,30,2.0,SawyerW,Slab,TA,TA,TA
548,120000,6,1217,288.0,1843.0,29,1.5,SawyerW,CBlock,TA,TA,TA
2179,157000,5,1090,450.0,2180.0,2,2.5,Edwards,PConc,TA,Gd,TA
2746,91500,5,1456,280.0,2266.0,58,2.5,Edwards,CBlock,TA,Fa,TA
1486,85000,5,796,0.0,1592.0,98,1.0,Edwards,CBlock,TA,Gd,TA
2168,140000,5,1214,461.0,2428.0,42,2.0,Edwards,CBlock,TA,Ex,TA
2061,127000,5,955,386.0,1910.0,41,2.0,Sawyer,CBlock,TA,Ex,TA
1131,207500,6,1728,673.0,2592.0,5,2.5,Somerst,PConc,Gd,Ex,Gd
2738,415000,6,3672,836.0,5508.0,71,3.5,Edwards,BrkTil,TA,Gd,Gd
929,193000,6,1561,463.0,3122.0,49,3.0,Crawfor,CBlock,TA,TA,TA
362,174000,6,1481,343.0,2183.0,15,2.5,Gilbert,PConc,TA,Gd,TA
652,152500,7,1527,410.0,2226.0,61,2.5,NAmes,CBlock,TA,Ex,TA
1466,183000,7,1640,595.0,2438.0,5,2.5,CollgCr,PConc,Gd,Ex,Gd
2087,136500,5,1480,253.0,2560.0,56,2.0,Edwards,PConc,TA,TA,TA
1442,231500,7,1792,564.0,2755.0,7,2.5,CollgCr,PConc,Gd,Ex,Gd
2744,123500,5,1148,308.0,2128.0,54,1.5,Edwards,PConc,TA,Fa,TA
1511,135500,5,1393,300.0,2209.0,53,1.5,Edwards,PConc,TA,TA,TA
2175,133500,6,1044,528.0,2004.0,31,2.0,Edwards,CBlock,TA,TA,TA
1236,124000,5,1144,336.0,2288.0,45,2.5,NAmes,CBlock,TA,TA,TA
2448,280000,8,1924,592.0,3010.0,8,3.5,NoRidge,PConc,Gd,Ex,Gd
60,333168,9,2599,779.0,3992.0,11,2.5,NoRidge,PConc,Gd,Ex,Gd
346,270000,8,2283,632.0,3291.0,6,2.5,Gilbert,PConc,Gd,Ex,Gd
678,128500,6,1133,900.0,1928.0,59,1.0,NAmes,CBlock,TA,Gd,TA
2481,172000,6,1398,542.0,2796.0,16,3.0,SawyerW,PConc,Gd,Gd,Gd
2729,130000,5,810,576.0,1592.0,35,2.0,Sawyer,PConc,TA,Ex,TA
453,196000,6,1306,624.0,2612.0,4,3.0,NridgHt,PConc,Gd,Ex,Gd
2234,87000,5,803,360.0,1523.0,66,1.0,IDOTRR,CBlock,TA,Po,TA
2007,128250,5,1435,308.0,2345.0,57,2.0,BrkSide,CBlock,TA,TA,TA
20,210000,6,2073,500.0,3615.0,32,3.0,NWAmes,CBlock,TA,TA,TA
2217,220000,6,1991,432.0,2845.0,75,1.5,Crawfor,CBlock,TA,TA,TA
232,128000,4,1067,436.0,2134.0,60,2.0,Sawyer,CBlock,TA,TA,Gd
1982,135000,5,1174,576.0,1854.0,107,1.0,OldTown,BrkTil,TA,Ex,Gd
1570,228500,4,1689,432.0,3369.0,17,3.0,Mitchel,PConc,TA,Gd,TA
195,134000,6,1132,240.0,1740.0,71,2.0,BrkSide,BrkTil,TA,TA,TA
2307,157500,6,1024,313.0,2032.0,50,2.0,NAmes,CBlock,TA,TA,Gd
504,263550,8,2232,623.0,3405.0,16,3.5,NoRidge,PConc,Gd,Ex,Gd
1644,182900,6,1440,467.0,2880.0,26,2.0,NWAmes,CBlock,Gd,Ex,Gd
939,222000,6,1680,540.0,2560.0,21,3.0,Crawfor,CBlock,Gd,Ex,Gd
1591,146000,5,1092,0.0,2184.0,1,1.0,Mitchel,PConc,TA,Ex,TA
2001,153500,5,1559,812.0,3118.0,59,2.0,OldTown,BrkTil,TA,Gd,TA
2379,315000,9,1980,770.0,3960.0,2,3.0,NridgHt,PConc,Gd,Ex,Ex
1100,315000,8,2630,696.0,4100.0,10,3.5,NoRidge,PConc,Gd,Gd,Gd
1118,257000,8,1861,851.0,3202.0,1,3.0,Somerst,PConc,Gd,Ex,Gd
1593,173000,4,1200,850.0,2400.0,44,2.0,Mitchel,CBlock,TA,Gd,TA
2338,169000,5,2320,672.0,2267.0,58,2.0,Gilbert,Slab,TA,Gd,TA
458,382500,8,2200,685.0,4400.0,6,3.5,NridgHt,PConc,Gd,Ex,Ex
1454,230000,8,1795,534.0,3572.0,6,2.0,CollgCr,PConc,Gd,Ex,Gd
641,153000,5,1297,498.0,2594.0,55,1.5,NAmes,CBlock,TA,Gd,TA
644,123000,5,1319,270.0,1927.0,56,2.0,NAmes,PConc,TA,TA,TA
840,207000,7,1463,539.0,2926.0,11,3.0,CollgCr,PConc,TA,Ex,TA
1307,295000,7,3493,870.0,4963.0,128,3.0,OldTown,BrkTil,TA,Ex,Gd
1809,149000,5,1094,576.0,2188.0,4,2.0,SawyerW,PConc,Gd,Ex,Gd
56,216500,6,1960,440.0,2820.0,8,3.5,Gilbert,PConc,Gd,Ex,Gd
1905,112000,5,808,308.0,1616.0,49,1.0,BrkSide,CBlock,TA,Ex,TA
2060,134500,5,943,528.0,1886.0,40,2.0,Sawyer,CBlock,TA,TA,TA
1085,187687,7,1246,428.0,2392.0,1,2.0,Blmngtn,PConc,Gd,Ex,Gd
305,68400,4,1128,528.0,1826.0,90,1.0,IDOTRR,CBlock,TA,TA,TA
671,143500,6,951,480.0,1902.0,51,2.0,NAmes,CBlock,Gd,Gd,Gd
833,275000,7,1644,569.0,3162.0,20,3.5,SawyerW,PConc,Gd,Gd,Gd
2891,171000,7,1959,766.0,3866.0,18,3.0,Mitchel,CBlock,TA,Gd,TA
486,244000,6,2054,390.0,3046.0,9,3.5,Gilbert,PConc,Gd,Ex,Gd
334,130000,5,874,352.0,1738.0,39,1.0,Mitchel,CBlock,TA,Ex,TA
1804,253000,8,1685,658.0,3370.0,1,2.0,Somerst,PConc,Gd,Ex,Gd
2690,52500,4,693,0.0,1386.0,65,1.0,OldTown,CBlock,TA,Fa,Fa
299,185000,8,1034,598.0,2016.0,21,2.0,Blueste,CBlock,Gd,Gd,Gd
466,167800,6,1490,392.0,2235.0,4,2.5,Gilbert,PConc,Gd,Ex,Gd
440,274900,8,1713,856.0,3426.0,5,3.0,NridgHt,PConc,Gd,Ex,Ex
378,187500,7,1472,588.0,2844.0,29,3.0,NWAmes,CBlock,TA,TA,TA
513,253000,7,1971,689.0,3084.0,4,2.5,Somerst,PConc,Gd,Ex,Gd
1597,105000,4,988,297.0,1514.0,35,2.0,MeadowV,CBlock,TA,Gd,TA
613,174500,6,1576,368.0,2784.0,48,2.0,NAmes,CBlock,TA,Ex,Gd
2798,210900,7,2049,467.0,3114.0,10,2.5,CollgCr,PConc,Gd,Ex,Gd
239,127000,4,1531,209.0,1925.0,63,1.0,Edwards,CBlock,TA,Ex,TA
1080,207000,7,1358,484.0,2716.0,4,3.0,NridgHt,PConc,Gd,Ex,Gd
375,154000,7,2050,529.0,2882.0,31,2.5,NWAmes,CBlock,TA,TA,Gd
1638,591587,9,2338,1110.0,4998.0,1,3.5,StoneBr,PConc,Ex,Ex,Gd
2593,180000,5,2640,1008.0,4811.0,81,4.5,OldTown,CBlock,TA,TA,TA
623,124000,5,1584,792.0,3168.0,42,2.0,NAmes,CBlock,TA,TA,TA
964,204000,6,2237,440.0,2949.0,29,2.5,Timber,PConc,TA,Ex,Gd
917,145000,7,1477,216.0,2338.0,81,2.5,SWISU,BrkTil,TA,Gd,TA
122,178900,5,1510,517.0,3020.0,43,3.0,NAmes,CBlock,TA,Ex,Gd
2443,348000,8,2392,870.0,3788.0,9,3.5,NoRidge,PConc,Gd,Ex,Gd
1354,162500,6,1716,672.0,2526.0,93,2.0,BrkSide,BrkTil,TA,Ex,Gd
2058,119900,5,868,576.0,1636.0,36,2.0,Sawyer,CBlock,TA,Gd,TA
2326,176500,7,1632,462.0,2567.0,8,2.5,Gilbert,PConc,TA,Gd,TA
1222,118000,5,1077,205.0,2068.0,69,2.0,BrkSide,BrkTil,TA,Ex,TA
1251,110000,5,773,240.0,1546.0,55,1.0,NAmes,CBlock,TA,Gd,TA
65,221000,7,1839,486.0,3034.0,12,2.5,NoRidge,PConc,Gd,Gd,TA
498,340000,8,2450,1069.0,3734.0,11,3.5,NoRidge,PConc,Gd,Ex,Gd
749,167500,7,2019,532.0,2747.0,99,1.0,BrkSide,BrkTil,TA,TA,Gd
1782,255000,8,1636,865.0,3259.0,1,3.0,Somerst,PConc,Gd,Ex,Gd
477,170000,7,1374,400.0,1758.0,5,2.5,Gilbert,PConc,Gd,Ex,Gd
2826,145000,5,1072,525.0,1619.0,1,2.0,Edwards,PConc,TA,Gd,TA
1601,81000,4,630,0.0,1260.0,36,2.0,MeadowV,CBlock,TA,Gd,TA
990,176500,6,1414,601.0,2598.0,50,2.0,NAmes,CBlock,Ex,Ex,TA
1791,307000,8,1694,636.0,3380.0,3,3.0,Somerst,PConc,Gd,Ex,Gd
2131,190550,7,1690,517.0,2535.0,6,2.5,CollgCr,PConc,Gd,Ex,Gd
371,260000,7,2353,484.0,3198.0,29,3.5,NWAmes,CBlock,Gd,TA,Ex
2377,137500,7,1055,319.0,2110.0,30,3.0,NPkVill,CBlock,TA,TA,TA
1832,147000,6,1055,542.0,2099.0,34,2.0,Sawyer,CBlock,TA,TA,Gd
561,131400,5,1144,264.0,2008.0,48,2.0,Sawyer,CBlock,TA,Ex,TA
1063,316000,8,2332,756.0,3480.0,4,3.5,NridgHt,PConc,Gd,Ex,Ex
325,139000,6,1824,0.0,2736.0,39,3.0,Mitchel,CBlock,TA,TA,TA
1577,172500,5,1442,400.0,1794.0,2,2.5,Timber,PConc,TA,Gd,TA
2851,138887,5,1784,180.0,2531.0,92,1.5,Crawfor,BrkTil,TA,Gd,TA
1410,235000,6,2108,540.0,3235.0,73,2.0,Edwards,CBlock,TA,Ex,Gd
691,109500,5,894,308.0,1788.0,47,1.0,NAmes,CBlock,TA,Gd,TA
2691,107000,4,1430,370.0,2026.0,82,2.0,IDOTRR,BrkTil,TA,Po,Fa
2780,192500,7,1776,474.0,2712.0,4,2.5,CollgCr,PConc,Gd,Ex,Gd
374,215000,6,1602,529.0,3204.0,32,2.5,NWAmes,CBlock,Gd,Gd,Gd
1995,144100,6,1650,468.0,2576.0,97,2.0,OldTown,CBlock,TA,TA,TA
602,127500,6,864,300.0,1728.0,50,1.0,NAmes,CBlock,TA,Ex,TA
1422,225000,7,2200,453.0,3012.0,15,2.5,SawyerW,PConc,Gd,Ex,Gd
1056,372402,8,1710,866.0,3420.0,1,3.0,NridgHt,PConc,Gd,Ex,Gd
1151,144000,5,912,352.0,1824.0,46,2.0,Sawyer,CBlock,TA,TA,TA
1843,176500,6,1501,440.0,2245.0,8,3.5,Somerst,PConc,TA,Gd,TA
2595,112000,6,1310,398.0,1927.0,82,2.0,OldTown,BrkTil,TA,Gd,TA
1041,100000,6,987,264.0,1470.0,35,2.5,BrDale,CBlock,TA,TA,TA
980,88000,4,1092,286.0,1638.0,39,1.5,MeadowV,CBlock,TA,TA,TA
1871,136905,5,1680,528.0,3360.0,31,2.0,NWAmes,CBlock,TA,Fa,TA
2363,97500,4,874,576.0,1738.0,35,1.5,NAmes,CBlock,TA,TA,TA
2880,51689,3,729,0.0,729.0,61,1.0,IDOTRR,Slab,TA,TA,TA
1217,142000,6,1252,528.0,2504.0,49,1.0,NAmes,CBlock,Gd,Ex,Gd
1715,250000,8,1828,876.0,3126.0,1,2.5,NridgHt,PConc,Gd,Ex,Gd
112,243500,6,2495,660.0,3775.0,17,3.5,NWAmes,PConc,TA,Ex,Gd
454,184500,6,1306,624.0,2612.0,4,3.0,NridgHt,PConc,Gd,Ex,Gd
2253,210000,7,1478,506.0,2932.0,16,3.0,Mitchel,PConc,TA,TA,TA
560,129000,5,912,300.0,1824.0,46,2.0,Sawyer,CBlock,Gd,Ex,Gd
303,82000,2,540,200.0,1020.0,69,1.0,IDOTRR,BrkTil,TA,TA,TA
1004,181000,6,1604,470.0,2530.0,11,2.5,Gilbert,PConc,TA,Ex,TA
2167,167000,5,1536,400.0,2304.0,2,2.5,CollgCr,PConc,Gd,Ex,Gd
2440,173000,6,1671,472.0,2630.0,6,3.5,Gilbert,PConc,TA,Ex,TA
2810,195800,7,1611,572.0,2395.0,1,2.5,CollgCr,PConc,Gd,Ex,Gd
2872,223000,6,1844,540.0,3688.0,37,3.0,Crawfor,CBlock,Gd,Gd,Gd
1072,192000,7,1367,484.0,2734.0,3,2.0,NridgHt,PConc,Gd,Ex,Gd
1654,197000,7,1725,550.0,2264.0,28,2.5,NWAmes,CBlock,TA,TA,TA
2394,298236,8,2389,672.0,3443.0,0,2.5,NridgHt,PConc,Gd,Gd,Gd
2212,238000,7,1718,264.0,2569.0,80,2.5,Crawfor,BrkTil,TA,Gd,Gd
2628,119000,5,1556,0.0,3112.0,46,2.0,NAmes,CBlock,TA,TA,TA
2526,262500,7,2156,508.0,3724.0,38,2.0,NWAmes,CBlock,TA,TA,TA
969,425000,9,1978,920.0,3956.0,2,3.0,Timber,PConc,Ex,Ex,Ex
306,102776,4,1178,384.0,2037.0,110,1.0,IDOTRR,Stone,TA,Gd,TA
25,149900,5,1078,500.0,2156.0,39,2.5,NAmes,CBlock,TA,Ex,TA
311,190000,6,1285,473.0,2528.0,33,2.5,Mitchel,CBlock,TA,TA,Gd
300,162500,8,1191,531.0,2382.0,21,2.0,Blueste,CBlock,Gd,Gd,Gd
2775,217000,6,1494,576.0,2973.0,9,3.0,CollgCr,PConc,TA,Ex,Gd
2862,137500,4,1180,252.0,1880.0,84,1.0,Crawfor,BrkTil,TA,Ex,Fa
525,270000,8,1795,782.0,2695.0,3,3.5,Somerst,PConc,Gd,Ex,Gd
2730,142500,5,894,440.0,1758.0,32,2.0,Sawyer,CBlock,TA,TA,TA
1892,161000,6,1042,440.0,2084.0,42,2.0,NAmes,CBlock,TA,TA,TA
2288,93900,4,1092,0.0,1638.0,37,1.5,MeadowV,CBlock,TA,Ex,TA
2728,225000,7,2287,667.0,3591.0,53,2.0,ClearCr,CBlock,Gd,TA,TA
1065,412500,9,2668,726.0,4240.0,5,3.5,NridgHt,PConc,Gd,Ex,Ex
2842,83000,4,1414,0.0,1828.0,84,1.0,Edwards,BrkTil,TA,TA,TA
2011,128000,6,1232,217.0,1832.0,68,1.5,BrkSide,CBlock,TA,Ex,TA
1140,182000,6,1609,525.0,2363.0,13,2.5,SawyerW,PConc,Gd,Ex,Gd
1051,394617,8,1932,774.0,3864.0,0,3.0,NridgHt,PConc,Ex,Ex,Ex
1587,298751,8,1728,520.0,3612.0,1,3.0,Timber,PConc,Gd,Ex,Gd
785,82500,4,861,539.0,1722.0,69,1.0,Edwards,CBlock,TA,Ex,TA
916,177000,6,1913,342.0,2809.0,81,1.5,Crawfor,BrkTil,TA,Gd,TA
639,144000,4,1200,294.0,2400.0,53,2.0,NAmes,CBlock,TA,TA,TA
10,189000,7,1804,442.0,2798.0,11,2.5,Gilbert,PConc,TA,Gd,Gd
